no,company_id,question_type,classification,organization_level,sentence_english,sentence_japanese
960,11,1,IT,3,Lack of information sharing between departments,部署間の情報共有が不足
961,11,1,BP,3,"There are no rules on how to manage the original data of past review materials, handouts, and approval documents (rules on how to manage the server are not followed)",過去の検討資料・配布資料・承認書類の元データの管理方法のルールがない（サーバ管理方法のルールが守られていない）
962,11,1,IT,3,There is no way to manage the 3D data.,3Dデータの管理方法がない
963,11,1,IT,3,"How to manage the old assets, the drawings to date",昔の資産、今までの図面の管理をどうするか
964,11,1,IT,3,Insufficient control of the raw data in the drawings,図面の生データの管理不十分
965,11,1,IT,4,"There's a lot of accounting code, production code, project code (development code), etc.",経理コード、生産コード、プロジェクトコード（開発コード）などがたくさんある
966,11,1,IT,3,I can't track common parts or similar parts.,共有部品、類似部品が追えない
967,11,1,IT,4,An inquiry comes in because there is a part registered in the ledger with a number different from the part number.,部品番号と異なる番号で台帳登録されている部品があって問い合わせが来る
968,11,1,IT,3,Searching for specifications is difficult because you have to check the number online and look at the original for content.,仕様書の検索は番号をオンラインで確認し、内容は原本を見なくてはならなず、やりづらい
969,11,1,IT,4,I want to make a request for approval to the Quality Assurance Division and Production Engineering Group electronically.,品質保証統括部、生産技術グループにも承認依頼書を電子でやりたい（てきていない）
970,11,1,CM,4,The concept of standard and common parts differs between design and production.,標準部品・共通部品の考え方が設計と生産で異なる
971,11,1,IT,4,Who maintains and manages the BOM and document management system?,BOM、文書管理システムでの保守・管理者は？
972,11,1,IT,3,It's hard to rewrite old drawings.,古い図面の書き換えが大変
973,11,1,BP,4,Weak management coordination (between upper and lower management),マネジメント間の連携が弱い（上下間）
974,11,1,CM,5,Global Operations,グローバルなオペレーション
975,11,1,BP,4,The process for product recall is not in place.,製品回収のプロセス等が整っていない
976,11,1,HD,4,Lack of elemental development (technology),要素開発不足（技術）
977,11,1,BP,4,Administration's ideas are working negatively on development activities.,管理部の考えが開発活動にネガティブに働いている
978,11,1,IT,4,The quality system does not fit the QSR,QSRにフィットした品質システムになっていない
979,11,1,CM,5,Limitations on Funding,Fundingに制限
980,11,1,CM,5,There is a fundamental gap between top management and Japanese organizations,Topマネージメントと日本の組織に根本的な考え方にギャップがある
981,11,1,HD,4,There is no rational system of educational management.,教育管理の合理的なシステムがない
982,11,1,HD,3,We don't have enough people.,人が足りない
983,11,1,HD,3,Lack of human resource development.,人材育成に欠けている
984,11,2,IT,5,Clarify product life spans and reduce the number of documents and records to be managed.,製品ライフスパンを明確にし管理すべき文書・記録の数を減らす
985,11,2,CM,5,To know that the requirements (VOC) match the product specifications.,要件（VOC）と製品仕様がマッチしている事がわかるようにする
986,11,2,BP,4,Set up a system that allows for clear requirements during development.,開発時の要件が明確にできる仕組みを整える
987,11,2,CM,5,Realize portfolio management in response to VOCs to develop and manufacture products that meet the needs of the market.,VOCに対応したポートフォリオ管理を実現し、マーケットに対応した製品開発／製造を実現する
988,11,2,CM,3,Market needs are also in a state where regulatory requirements are consistently coming in as input and the design can start.,マーケットニーズがまた規制要件が着実にインプットとして入ってきて設計がスタートできる状態
989,11,2,BP,4,"visibility of the project, including in-process",仕掛中も含めてProjectの見えるかをする
990,11,2,BP,5,"Alignment of design, product certification, technology and production awareness at the start of development",開発スタート時点で設計・品証・技術・生産の認識が整合されること
991,11,2,BP,4,Project and program management can be managed in a matrix way,プロジェクト、プログラムマネージメントがマトリックス的に管理できる
992,11,2,BP,4,"You'll be notified of what needs to be done and when to do it, by following a schedule and avoiding delays.",スケジュールに従いやるべき事とタイミングが通知され遅延防止
993,11,2,CM,4,There should be a development management tool to manage tasks from conception to commercialization (common across the globe).,発想から製品化までのタスクを管理出来る開発マネジメントツールがあるべき（Globalで共通の）
994,11,2,CM,5,"A state in which marketing, design, proof-of-quality, production, service, etc., are integrated and design control flows smoothly.",マーケティング、設計、品証、生産、サービス等が一体となってデザインコントロールがスムーズに流れている状態
995,11,2,CM,4,KPIs are automatically retrieved to help management and daily meetings,KPIが自動的に取り出せ、マネージメントや日々のミーティングの助けとなる
996,11,2,BP,4,"Visibility of the program or project  (level of completion, problems)",プログラム、プロジェクトの見えるか（完成度、問題点）
997,11,2,BP,3,A process map status display that is visible for everybody,誰が見てもわかるプロセスマップステータス表示
998,11,2,HD,3,Redefine people and organizations into a structure that corresponds to their work and works with the system.,人、組織を仕事に対応した構造に再定義しシステムとの連携を図る
999,11,2,IT,4,Develop and implement clear design document management rules,明確な設計文書管理規定の作成と実施
1000,11,2,BP,4,Common formats & processes across the globe,Globalで共通のフォーマット&プロセス
1001,11,2,IT,3,Environmental data management also needs to be established this time,環境関係のデータ管理も、今回、構築必要
1002,11,2,IT,2,"Once designed, the prototype is completed automatically.",設計したら自動的に試作品が完成する
1003,11,2,IT,3,The documents and data from the design are ready to be used in the FDA application as is.,設計での書類やデータがそのままFDAの申請に使える状態になっている
1004,11,2,BP,4,A clear plan for the application of changes (drawings),変更（図面）の適用までの計画を明確に
1005,11,2,IT,3,Ensure that design-related deliverables are clearly identified.,設計に関する成果物が明確にわかるようにする
1006,11,2,BP,3,Establishing a working standard for design,設計の作業標準の確立
1007,11,2,BP,4,Perform development in accordance with DesignControl,DesignControlに則った開発の実行
1008,11,2,IT,5,"Overseeing parts management (common parts, level ideas, product-subpart)",部品管理の統括（共通部品、レベルの考え、製品‐子部品）
1009,11,2,IT,4,Development of a drawing system based on the introduction of BOM,BOM導入を前提とした図面仕組み整備
1010,11,2,IT,4,Let's use IT and let each department enjoy focusing on automated operations (develop better products and make them better).,ITを利用し、各部門は自動業務に専念して楽しみましょう（もっといい製品開発、もっといいものを作る）
1011,11,2,IT,5,Unification of various numbers,各種番号の統一化
1012,11,2,IT,4,"Establishing an information infrastructure that allows product-related drawings, documents and data to be examined in a cold environment.",製品にかかわる図面・文書・データが寒冷性を持って調べられる情報基盤を整える
1013,11,2,IT,3,Ensure BOM + minimum requirements are introduced first,BOM＋最低限の要求をまず確実に導入
1014,11,2,IT,4,Quality documents are generated automatically.,品質ドキュメントが自動生成される
1015,11,2,IT,4,paperless,ペーパーレス
1016,11,2,IT,4,Electronic paper and (improved searchability) electronic approval,紙の電子化と（検索性向上）電子承認
1017,11,2,IT,4,"Design history files are centralized as a database, resulting in a BOM and the ability to publish BOMs and necessary documents",デザインヒストリーファイルがデータベースとして一元化され、結果としてBOMや必要なドキュメントが発行できる
1018,11,2,BP,3,"Get the information you need, when and where you need it (even globally)",必要な情報が必要なとき、必要な場所で入手できるようになる（グローバルでも）
1019,11,2,IT,4,Realizing traceability and transparency through centralized master data management,マスタデータ管理手法の一元化によるトレーサビリティ・トランスペアレンシーの実現
1020,11,2,IT,5,There should be a document management and storage system that is compliant with FDA Part 11 and ISO 13485.,FDA Part11、ISO13485に対応した文書管理保存システムがあるべき
1021,11,2,IT,4,"Digitization of documents (approval, storage, revision)",文書の電子化（承認、保管、改訂）
1022,11,2,IT,4,All the documentation you need on DesignControl is covered (and managed by IT).,DesignControl上で必要となるドキュメントが全て網羅する（それをITで管理する）
1023,11,2,IT,3,Reports and other information will be in an online database.,報告書等の情報はオンラインデータベースにする
1024,11,2,IT,4,A complaint-handling system that meets the legal requirements,法規制を満たす苦情処理システム
1025,11,2,HD,2,Visualization of each individual's skills and the direction of skill development,各個人のスキルの見えるかとスキルアップの方向性を見える化
1026,12,1,IT,5,Basic information such as the rules for naming conventions and other basic information has not been developed.,形名ルール等、基本情報の整備ができていない
1027,12,1,CM,5,Cash flow improvement,キャッシュフロー改善
1028,12,1,HD,3,cost consciousness,コスト意識
1029,12,1,BP,3,Lack of independent product development,自主的な製品開発ができていない
1030,12,1,BP,3,Shipping schedule not being met.,出荷日程が守られない
1031,12,1,BP,3,It is not able to manage your business progress.,業務進捗管理ができていない
1032,12,1,BP,4,Weak development review period.,開発の検討期間が弱い
1033,12,1,CM,3,High inventory levels and lost costs,棚卸在庫が多くロスコスト発生
1034,12,1,CM,4,Approach to Overseas Expansion of Development and Production,開発生産の海外展開に対する考え方
1035,12,1,HD,4,Not many people can handle globalization.,グローバル対応できる人が少ない
1036,12,1,BP,3,Interdepartmental barriers,部門間の壁
1037,12,1,CM,4,Failure to reduce product costs linked to selling prices,売価にリンクした製品コストダウンができていない
1038,12,1,CM,3,No discontinuation of production after a product is made forever (I want a system that can't be produced).,製品を作った後の生産廃止がいつまでも無い（生産できない仕組みが欲しい）
1039,12,1,IT,2,information sharing,情報共有
1040,12,1,IT,3,system improvement,システム改善
1041,12,1,BP,3,A large amount of work on alternative designs for discontinued production,生産中止の代替設計の業務が大
1042,12,1,BP,4,Many changes in orders and confusion in the back-end process,受注の変更が多く、後工程で混乱
1043,12,1,IT,3,The BOM is too big for me to grasp the content.,BOMが大きすぎて内容がつかめない
1044,12,1,HD,2,Taking the initiative to work.,率先して作業を行うこと
1045,12,1,IT,3,A lot of tools,ツールの多さ
1046,12,1,IT,3,Lack of Agile collaboration,Agile連携が不足
1047,12,1,BP,3,"Quality is severely disrupted, production doesn't start up, and the cost of the workpiece increases.",品質が大きく乱れて、生産が立ち上がらず、仕損費が増大
1048,12,1,CM,4,Bringing together global offices.,グローバル拠点をまとめること
1049,12,1,BP,4,Poor quality of electronic components purchased overseas,海外購入の電子部品の品質が悪い事
1050,12,1,BP,4,Prior Disclosure of QA,QAの事前開示
1051,12,1,HD,3,No young people.,若者がいない
1052,12,1,HD,4,Transfer of technology and design know-how,技術、設計ノウハウの継承
1053,12,1,BP,2,underachievement of cost,コスト未達
1054,12,1,BP,2,All the peripheral work and no spirited design.,周辺業務ばかりで気合の入った設計ができていない
1055,12,1,BP,3,The department's lack of explanation,部門の説明不足
1056,12,1,BP,2,The design process is diversified across departments,設計プロセスが各部間で多様化している
1057,12,1,HD,1,Mental weakness of young designers.,若手設計者のメンタルの弱さ
1058,12,1,HD,3,Insufficient staff,人員不足
1059,12,1,HD,2,Manpower shortage (staff),人材不足（人員）
1060,12,1,BP,3,Too many design roles.,設計の役割が多すぎる
1061,12,1,HD,3,We don't have enough design resources.,設計リソースが足らない
1062,12,1,BP,3,Delays in communicating business issues,業務上の問題点に対する連絡遅延
1063,12,1,IT,4,System integration with other business units,他事業部とのシステム統合
1064,12,1,BP,4,A lot of rework (product),手戻り（製品）が多い
1065,12,1,BP,3,It's unlikely that a recurrence prevention plan will be feasible.,再発防止策が実現できそうにない
1066,12,1,CM,4,Exhaustion of discontinued parts,生産中止部品の枯渇
1067,12,1,CM,4,Too many external defects.,社外不良が多すぎる
1068,12,1,CM,4,Market Analysis,マーケット分析
1069,12,1,CM,5,We need to rethink the direction of the company in a new direction.,会社の方向性を新しい方向に考え直すべき
1070,12,2,CM,5,No. 1 product share worldwide,ワールドワイドで製品シェアNo.1
1071,12,2,CM,5,Transition to Solutions Business,ソリューション事業への移行
1072,12,2,BP,3,The system should provide real-time visibility of design progress.,設計進捗がリアルタイムで見えるシステムとする
1073,12,2,BP,3,Visualization of business processes,業務プロセスの見える化
1074,12,2,HD,4,An open workplace and culture where you can say anything you want,何でも言い合える風通しの良い職場、風土
1075,12,2,BP,3,Easier project management,プロジェクト管理がやりやすい状況
1076,12,2,CM,4,division integration,部門統合
1077,12,2,CM,4,Globally controlled companies (including systems),グローバルにコントロールされた企業（含むシステム）
1078,12,2,BP,3,Review the fundamental rules and operations to prevent wastefulness and loss of cost.,ムリ・ムダ、ロスコストを防ぐ為、根本的なルール、業務を見直す
1079,12,2,BP,2,"First of all, reorganize your affairs, abolish the form name, abolish the model.",まず身辺整理、形名廃止、モデル廃止
1080,12,2,HD,3,Establish a system for rotating the right people to the right places,適材適所の人材ローテーション、仕組みを構築する
1081,12,2,CM,3,Make it a challenging and enjoyable work environment for everyone.,全員がやりがいがあり、楽しく仕事ができる環境にする
1082,12,2,CM,3,Specialist groups (especially in the staff sector),専門家集団（特にスタッフ部門）
1083,12,2,HD,3,Stimulate communication.,コミュニケーションを活発にする
1084,12,2,HD,3,Younger workers are comfortable working and skills are passed on,若手が働きやすい、技術伝承が行われる
1085,12,2,IT,3,Easy to search for up-to-date data,最新のデータ検索が容易
1086,12,2,CM,4,Reduced Product Lifecycle,製品ライフサイクルの縮小
1087,12,2,BP,3,Reduced transmission loss and man-hours for each process,各プロセスの伝達ロス、工数削減
1088,12,2,IT,4,Reliable communication of changes,変更の情報の伝達が確実
1089,12,2,IT,4,One tool for smooth production and information exchange at overseas sites (speed up).,ツールが一本化されて、生産がスムーズになり海外拠点での情報交換もスムーズ（スピードUP）
1090,12,2,IT,3,The information you need is readily available.,必要な情報がすぐに入手できる
1091,12,2,IT,4,Management of components that have been finalized due to discontinued production,生産中止でファイナルバイした部材の管理ができている
1092,12,2,IT,5,"One tool to check development documents, design information (BOM, change management), quality information (knowledge), production plans, etc.",一つのツールで、開発資料、設計情報（BOM、変更管理）、品質情報（ナレッジ）、生産計画等が確認できる
1093,12,2,IT,4,All information should be shareable and retrievable. Getting information on each site is a challenge.,全ての情報を共有でき、取り出せること。各サイトで情報を得るのは手間
1094,12,2,IT,3,A system that completes the production design after the development design is completed,開発設計が終わると、生産設計も完了するしくみ
1095,12,2,IT,3,System Automation,システムの自動化
1096,12,2,IT,3,Make the system as simple as possible.,なるべくシンプルなシステムを作ること
1097,12,2,IT,4,Systematization of production variation management,生産のバリエーション管理をシステム化
1098,12,2,IT,4,Unification of systems,システムの一本化
1099,12,2,BP,4,Ability to prioritize quality evaluation items,品質評価項目に優先度付けができる
1100,12,2,BP,3,Consistent quality of products no matter where they are manufactured,どの拠点で作っても安定した品質の製品となること
1101,12,2,BP,4,Zero quality defects,品質不良ゼロ
1102,12,2,IT,4,The time it takes to search for information is short (the tool is light),情報検索に要する時間が短い（ツールの動作が軽い）
1103,12,2,BP,3,More than 90% of designers are engaged in development work. Elimination of wasted work and improved efficiency of peripheral operations.,設計者の開発業務従事率が90%以上。無駄な業務の排除や周辺業務の効率向上
1104,12,2,BP,4,"Commonality of review and evaluation results, etc.",検討、評価結果等の共通化
1105,12,2,HD,3,Include a development department in the selection of new hires.,新人採用時の人選に開発部門を入れる
1106,12,2,IT,4,Process standardization to the point where it can be automated.,自動化できるほどのプロセス標準化
1107,12,2,BP,3,The simplification of indirect work allows ample time for design and development,間接業務の簡素化により、設計開発時間が十分に取れる
1108,12,2,BP,4,A system that enables sharing of change design and quality verification evidence with related departments,変更設計、品質確認エビデンスを関係部署で共有化できる仕組み
1109,12,2,IT,3,Operational information can be collected and analyzed.,稼働情報が収集、分析できる
1110,12,2,IT,3,Building a mechanism for sharing performance status data,パフォーマンス状況データを共有する仕組みを構築
1111,13,1,IT,4,Difficult to convert from Intranet Notes to Web,イントラネットNotesからWeb化が難しい
1112,13,1,IT,4,Strict rules make it difficult to introduce new tools.,ルールが厳しく新しいツールの導入が困難
1113,13,1,IT,4,Many limitations prevent the deployment of new tools.,制限が多く新しいツールの展開ができない
1114,13,1,CM,5,The development department has become a subsidiary of the company.,開発部署が全社と同様化（子会社化）している
1115,13,1,BP,4,The departments that are involved are bureaucratic and inflexible.,関所となる部署がお役所仕事で融通がきかない
1116,13,1,BP,3,Sometimes it's difficult to relate to other companies (contractors).,他社（委託先）との関わりが難しい時がある
1117,13,1,HD,2,Lack of English language skills to communicate with overseas companies,海外法人とのコミュニケーションをとるための英語力不足
1118,13,1,BP,3,Lack of horizontal cooperation in the business,業務で横の連携ができていない
1119,13,1,IT,3,Every section is not kept up to date.,あらゆるセクションで最新管理がされていない
1120,13,1,IT,3,The management documents are not up to date.,管理資料の最新化ができていない
1121,13,1,BP,3,Information is not shared within the Technology Management Department,技術管理部内で情報共有されていない
1122,13,1,HD,2,"There's a lot of silent design, but I don't see any measures to address the opinions that come up when you take a survey.",無口な設計が多いがアンケートをとると出る意見に対する対策が見当たらない
1123,13,1,HD,3,Shortage of interim personnel,中間人材の不足
1124,13,1,CM,3,Criteria for concentration and decentralization,集中・分散の基準
1125,13,1,HD,3,Staffing shortages due to team member retirements,チームメンバーの退職による人材不足
1126,13,1,IT,3,I feel that we are not able to share workloads and respond in the shortest possible time.,業務の共有化ができておらず最短での対応ができていないと感じる
1127,13,1,HD,3,Lack of human resources for planning and conceptualization (man-made),企画・構想にかかわる人材不足（人工）
1128,13,1,HD,4,Authority and responsibility,権限と責任
1129,13,1,BP,4,There are many rules and regulations that often put the brakes on the business.,ルール・規制が多く業務のブレーキをかける事が多い
1130,13,1,IT,4,The division of roles between Corporate It and technical IT is unclear.,全社ISと技管ICT推進の役割分担が不明確
1131,13,1,IT,3,No progress in implementing new tools (the rules are too tight. Lack of authority),新規ツールの導入が進まない（ルールがきつい。権限がない）
1132,13,1,HD,3,Lack of knowledge of operations within the team,チーム内業務の知識不足
1133,13,1,BP,3,"Lack of collaboration between departments, groups and teams",部署・グループ・チーム間の連携がない
1134,13,1,IT,2,Lack of knowledge about ICT may cause work to be delayed,ICTについて知識が足りず業務が滞ることがある
1135,13,1,IT,2,Difficulty or inability to find out what you want to find out,調べたいことが調べにくい・調べられない
1136,13,1,IT,3,information storage standards,情報保管基準
1137,13,1,CM,3,Not enough building area for the number of people.,人数に対する建屋面積が足りない
1138,13,1,HD,2,There is a reluctance to change.,変革することに対して消極的な部分がある
1139,13,1,HD,3,"A strong sense of stove-pipedness in the department, forcing responsibility to other departments",部門の縦割り感が強く他部署へ責任を押し付ける
1140,13,1,HD,3,We have not been able to take measures to change people's attitudes.,人の意識改革の対策ができていない
1141,13,1,IT,3,Information is often limited.,情報が制限されることが多い
1142,13,1,BP,4,Cooperation with other departments,他部署との連携
1143,13,1,HD,2,There's a disconnect in my work.,仕事に片寄りがある
1144,13,1,CM,2,I don't have a specific job description (task) in mind.,仕事の内容（やる事）が具体的におりてこない
1145,13,1,BP,3,"The progress of the business is interfered with by rules (e.g., confidentiality)",業務の進行がルール（機密など）によってさまたげられる
1146,13,2,CM,4,I can see the plan and the results.,計画と実績が見える
1147,13,2,HD,4,Human resources trade (rotation),人材トレード（ローテーション）
1148,13,2,IT,4,"Centralized management of information (people, goods, and money)",情報の一元管理　（人・物・金）
1149,13,2,IT,4,Information exchange with other departments,他部門との情報交換
1150,13,2,HD,4,The whole team will see and discuss the real thing together.,チーム全員で実物を見て話し合う
1151,13,2,IT,5,"Support for introduction of state-of-the-art tools in line with the times (e.g., optimization of introduction rules)",時代に沿った最先端ツールへの導入支援　（導入ルール最適化等）
1152,13,2,IT,4,Optimizing System Support,システムサポートの最適化
1153,13,2,IT,5,Renewal and unification of business systems,業務システムの刷新・統一化
1154,13,2,BP,4,Revisions to the Rules,ルールの改訂
1155,13,2,BP,4,Trial environment with no rules (no confidentiality),ルールのない試行環境　（機密管理レス）
1156,13,2,HD,4,Request transfer to other business,他業務へのリクエスト異動
1157,13,2,CM,4,Clarify roles and authority and their responsibilities,役割と権限とその責任を明確化する
1158,13,2,IT,5,Establishment of Engineering IT Department (Delegation of authority from company-wide IS),エンジニアリングIT部の創設　（全社ISからの権限委譲）
1159,13,2,IT,4,Renewal of information management system,情報管理システムの刷新
1160,13,2,CM,4,Review the layout of the floor (work on the same floor as the collaborating department),フロアのレイアウトを見直す（連携部署と同じフロアで仕事をする）
1161,13,2,BP,4,Reviewing the rules and compromising with the current situation,ルールの見直し、現状との折衷案
1162,13,2,BP,3,Visualization of roles and work promotion,役割と業務推進の見える化
1163,13,2,HD,4,Personnel changes on the horizontal axis,横軸での人事異動
1164,13,2,HD,3,Human Resource Development (OJT),人材の育成（OJT)
1165,13,2,BP,3,Cut out the wasteful parts of the complex approval process.,煩雑な承認手続きのムダな部分を削る
1166,13,2,HD,4,"Personnel exchange (e.g., seconded to each other)",人材交流　（互いに出向など）
1167,13,2,IT,4,Making information sharing tools smarter (easier for everyone to understand),情報共有ツールのスマート化 （誰でもわかりやすく）
1168,13,2,IT,5,system rebuild,システム再構築
1169,13,2,IT,4,Improving and relaxing the rules,ルールの改善・緩和
1170,13,2,IT,4,ICT rule making in deregulation.,規制緩和でのICTルール作り
1171,13,2,CM,4,Unification of administrative departments,管理部署の統一
1172,13,2,BP,3,"Selection of a small number of elite, selection of themes to work on",少数精鋭、取組テーマの取捨選択
1173,13,2,IT,4,Consolidation of IT operations,IT業務の集約
1174,13,2,IT,4,I know the input and output.,インプット・アウトプットがわかる
1175,13,2,IT,3,Create a standard for information management.,情報管理の基準を作る
1176,13,2,IT,4,Regular meetings are held with different collaborating departments to share information.,連携している部門が違う部署と定例会議を開き情報共有をする
1177,13,2,BP,3,Increase check and action ratio.,チェック＆アクション比重を高める
1178,14,1,HD,3,Lack of development resources,開発リソースの不足
1179,14,1,BP,3,Lack of resources and work forced on each other,リソース不足、仕事の押し付け合い
1180,14,1,CM,4,There is a lack of investment improvement initiatives on the part of distributors,販社側の投資改善への取組が見えない
1181,14,1,IT,3,There is a lack of knowledge sharing.,知識の共有化ができていない
1182,14,1,BP,4,Many cooks,船頭が多い
1183,14,1,BP,3,The technicians are doing a lot of administrative work.,技術者が管理業務ばかり行なっている
1184,14,1,HD,3,Fewer and fewer people have the ability to think.,考えられる人が減っている
1185,14,1,HD,3,We're not training our people.,人材育成が出来ていない
1186,14,1,BP,3,It's stuck.,停滞している
1187,14,1,BP,3,"Same thing over and over, no evolution.",同じ事の繰り返し、進化なし
1188,14,1,HD,3,We're not developing our people.,人材が育っていない
1189,14,1,HD,4,Insufficient personnel,人員不足
1190,14,1,HD,3,Human resource development and technology transfer,人材育成、技術の伝承
1191,14,1,BP,4,Division of work with other departments (division of responsibilities),他部門との業務分担（責任分担）
1192,14,1,BP,4,Misunderstandings and lack of communication,思い違いコミュニケーション不足
1193,14,1,IT,3,There is no information sharing between groups.,グループ間の情報共有が出来ていない
1194,14,1,HD,3,Insufficient accumulation of knowledge (human dependence),ナレッジの集積が不十分（人依存）
1195,14,1,HD,3,I haven't been able to pass on my skills.,技術伝承できていない
1196,14,1,BP,4,Business priorities are changing.,業務優先順位がコロっとかわる
1197,14,1,CM,5,New generation of new product development plans are untapped,新世代の新商品開発プランが未開拓
1198,14,1,CM,5,Signs of deteriorating company performance and demands to reduce parts costs,会社業績悪化の兆しがあると部品費低減要求がある
1199,14,1,CM,4,No product planning skills.,商品企画力が無い
1200,14,1,BP,4,Design rework.,設計手戻りがある
1201,14,1,BP,3,development efficiency is low,開発効率悪い
1202,14,1,CM,4,We're not working on new technology.,新しい技術に取り組めていない
1203,14,1,CM,5,New Business Creation,新事業の創出
1204,14,1,CM,5,It's a tough situation.,厳しい状況が続いている
1205,14,1,CM,5,No medium- to long-term business vision.,中長期の事業ビジョンがない
1206,14,1,CM,5,Setting of high-level business goals that are difficult to achieve,目標達成困難な上位事業目標設定
1207,14,1,BP,5,Suddenly a big job from Top management,TOPからの突然の大仕事
1208,14,1,CM,5,"China risks, politics, and costs (labor costs)",中国リスク、政治、コスト（人件費）
1209,14,1,BP,3,Prioritize cost and schedule over quality.,品質よりコスト、日程を優先
1210,14,1,CM,4,Winning patterns are unclear.,勝ちパターンが不明確
1211,14,1,CM,4,There is no new business.,新規事業が出ていない
1212,14,1,BP,3,we are not being creative in our work.,創造性のある仕事ができていない
1213,14,1,CM,4,Increasing use of smartphones and other devices has led to a shift away from paper (printed matter),スマホ等の利用拡大による紙離れ（印刷物）
1214,14,1,BP,4,Quality issues with current products are not being resolved,現行製品の品質問題が収束しない
1215,14,1,BP,4,The specifications of the next product have not been determined.,次期製品のスペックが決まらない。
1216,14,1,HD,4,Lack of ability to continue making competitive products,競争力ある製品を作り続ける力不足
1217,14,1,CM,5,An entire organization that cannot grow.,成長できない全体組織
1218,14,1,BP,3,The validity is unclear.,妥当性が不明瞭
1219,14,1,HD,3,Talent is hard to develop.,人材がなかなか育たない
1220,14,2,IT,3,We want to eliminate development waste with IT.,ITにより、開発の無駄をなくしたい
1221,14,2,IT,3,Quick access to the data you need and want.,必要な、欲しいデータがすぐ引き出せること
1222,14,2,IT,4,Smart Wisdom-Based Manufacturing Process (IT that Supports),スマートな英知結集型モノ創りプロセス（を支えるIT）
1223,14,2,IT,3,Centralized management of information and sharing of information among related departments,情報を一元管理し、関連部門で共有
1224,14,2,IT,3,Improving Business Efficiency through Formal Knowledge,形式知化による業務の効率化
1225,14,2,IT,3,All information is shared and visible!,あらゆる情報が共有され、見える化できている！
1226,14,2,IT,3,Real-time information sharing.,リアルタイムな情報共有ができる
1227,14,2,BP,4,No rework.,手戻り”ゼロ”
1228,14,2,BP,4,Product development with no rework,手戻りのない商品開発
1229,14,2,IT,4,Zero rework by sharing design and manufacturing data,設計と製造のデータ共有で手戻りゼロ
1230,14,2,BP,3,Waste-free development!,ムダのない開発をする！！
1231,14,2,BP,4,I don't want to start over.,やり直しはしたくない
1232,14,2,BP,4,"No changes, a one-way process!",変更がなく、一方通行のプロセス！
1233,14,2,BP,4,No reworked development.,手戻りのない開発をする
1234,14,2,BP,4,Zero back-end design changes,後工程での設計変更をゼロにする
1235,14,2,BP,4,"Collaborate with system design, detailed design and verification, and evaluation to develop without rework.",システム設計、詳細設計と検証、評価と連携して行い、手戻りのない開発を行う
1236,14,2,BP,3,I want to make sure that the content designed upstream is taken over.,上流で設計した内容を確実に引き継ぎたい
1237,14,2,HD,4,Teamwork gets it done.,チームワークでやり切る
1238,14,2,BP,3,Share the goal image.,ゴールイメージを共有する
1239,14,2,BP,3,Create value fast!,価値を素早く創る！！
1240,14,2,BP,4,We can output twice as fast as before.,これまでの２倍のスピードでOUTPUTを出せる
1241,14,2,BP,3,We want to share the process with the ideal process.,理想のプロセスでプロセスの共有化を図りたい
1242,14,2,BP,4,I want to develop in cooperation with other departments from upstream.,上流から他部門と連携して開発したい
1243,14,2,HD,3,train people,人を育てる
1244,14,2,BP,4,Product development as expected,思い通りの製品開発
1245,14,2,BP,4,Make it happen as planned.,企画通りすっきり実現する
1246,14,2,CM,3,Consistent Goals.,一貫性のある目標
1247,14,2,BP,4,Establishing a company with the world's lowest cost structure,世界一の低コスト構造の会社確立
1248,14,2,CM,3,Develop attractive products by setting goals that reflect market feedback and customer requirements,市場からのフィードバック、顧客要求を反映した目標設定を行い、魅力ある製品開発を行う
1249,15,1,HD,1,Workloads are too different for different people.,仕事の負荷が人によって違い過ぎる
1250,15,1,HD,3,Shortage of human resources and manpower,人材・工数不足
1251,15,1,BP,2,The workload is high and the work doesn't get done.,工数負荷が高く、仕事がまわらない
1252,15,1,IT,3,Information sharing doesn't work well.,情報の共有化が上手くいかない
1253,15,1,BP,4,The top brass doesn't understand the issues on the ground.,現場の課題を上が把握していない
1254,15,1,IT,3,It's hard to turn tacit knowledge into formal knowledge.,暗黙知を形式知化にできにくい
1255,15,1,HD,3,Too many details to trust.,細か過ぎて任せられない
1256,15,1,BP,3,Value judgments that don't look at the true nature of the situation (only the surface),本質を見ない価値判断（うわべだけ）
1257,15,1,BP,1,The designer didn't design it.,設計者が設計していない
1258,15,1,CM,4,We want to promote the outsourcing of our design process.,設計のアウトソーシング化を推進したい
1259,15,1,BP,3,Disparate attitudes and ideas between designs.,設計間の意識や考え方がバラバラ
1260,15,1,HD,3,The tendency to only do what you're in charge of,自領域主義
1261,15,1,CM,4,Management is inconsistent.,マネージメントに一貫性がない
1262,15,1,IT,3,"Sticking only to the mechanics, the purpose is unknown.",仕組みだけにこだわり、目的が不明
1263,15,1,BP,5,Challenges at the interface of business and technology development,ビジネスと技術開発の折り合い
1264,15,1,CM,5,"Management and frontline consciousness are not aligned, and the company's vector is not aligned.",経営と現場の意識が合わず、会社としてのベクトルがあっていない
1265,15,1,HD,3,We can't agree on anything fast enough.,意見のすり合わせが早く出来ない
1266,15,1,CM,5,Organizational/management strategies cannot be broken down.,組織/経営戦略がブレークダウンできない
1267,15,1,BP,2,The person in charge is not managing his or her time.,担当者の時間管理ができていない
