no,company_id,question_type,classification,organization_level,sentence_english,sentence_japanese
1556,26,1,IT,3,I can't identify at a glance where to find the format I want to use.,利用したい書式がどこにあるか一目で分からない
1557,26,1,BP,3,Lack of cooperation between departments.,部門間の連携不足
1558,26,1,BP,1,Overtime decreases as work increases; Lack of consideration.,仕事量は増えるのに残業時間が減る→検討不足
1559,26,1,IT,2,"Standard document is registered, but it is difficult to use; Hard to find.",標準書登録しているが使いにくい。探しにくい。
1560,26,1,BP,2,I don't know what people are doing now.,人が今何をやっているのか分からない
1561,26,1,IT,3,Lack of data utilization.,データ活用ができていない
1562,26,1,BP,3,Rework and redo.,手戻りとやり直し
1563,26,1,CM,3,Clarification of required costs.,必要コストの明確化
1564,26,1,IT,4,Information management is not centralized.,情報の管理が一元化されていない
1565,26,1,BP,2,How to work efficiently?,効率の良い作業をするには？
1566,26,1,BP,3,Lack of communication in the workplace.,職場内コミュニケーション不足
1567,26,1,IT,1,"It's not data driven, but it's a way of working based on experience.",データドリブンでなく、経験をもとにした仕事の進め方になっている
1568,26,1,HD,1,Many personalized tasks.,属人化された業務が多い
1569,26,1,BP,3,Uncoordinated.,まとまりがない
1570,26,1,CM,4,Produce results., 成果を出す
1571,26,1,HD,3,Education system.,教育システム
1572,26,1,HD,3,retirement.,退職
1573,26,1,CM,4,Unified direction on a global level.,グローバルレベルでの方向の統一
1574,26,1,IT,3,Few documents.,資料が少ない
1575,26,1,CM,5,Maintain security.,セキュリティーの維持
1576,26,1,HD,2,Personification of work.,作業の属人化
1577,26,1,CM,3,"Overall motivation for improvement is high, but the vectors do not match.",総じて改善意欲は高いがベクトルが合っていない
1578,26,1,HD,3,communication. ,コミュニケーション
1579,26,1,BP,3,Coordination between organizations is difficult and tends to be individual optimization.,組織間の連携が取り辛く、個別最適化になりがち
1580,26,1,CM,5,"People are being pulled out of the workplace, even though there are no more people.",人は増えないのに、人が職場から抜かれていく
1581,26,1,HD,3,Business knowledge is specialized and cannot be seen from a bird's-eye view.,業務知識が専門化しており俯瞰的に見れていない
1582,26,1,IT,5,IT literacy is not high company-wide.,ITリテラシーが全社的に高くない
1583,26,1,HD,4,Education and work are not standardized.,教育・作業が標準化されていない
1584,26,1,CM,5,Not sharing goals.,目標の共有ができていない
1585,26,1,HD,5,Can we continue to hire excellent human resources?,優秀な人財を継続して採用していけるのか
1586,26,1,HD,2,Education for young people.,若手の教育
1587,26,1,CM,3,Action on President's Comments.,社長のコメントに対する実行
1588,26,1,HD,3,Insufficient time to raise young employees; The future of the company.,若手社員を育てる時間が十分に取れない→会社の将来
1589,26,1,HD,3,Specific goals regarding young employee education are not clear.,若手社員の教育に関して具体的な目標がはっきりしていない
1590,26,2,BP,3,Share progress.,進捗共有
1591,26,2,IT,4,Adopting an interface that is easy for people to handle (Cyber ​​vs. reality),人が扱いやすいインターフェースの採用（サイバ⇔現実）
1592,26,2,IT,3,Create time and place for information sharing between departments.,部署間で情報共有の時間と場をつくる
1593,26,2,IT,4,Efficiency improvement using IT for business work.,業務作業のITを使った効率化
1594,26,2,IT,5,Improve business efficiency with consistent data.,一気通貫したデータによる業務効率向上
1595,26,2,IT,5,Streamline information sharing; so I can find the information I need quickly.,情報共有を効率化（必要な情報をすぐに見つけられるように）
1596,26,2,IT,5,Information sharing. ,情報共有
1597,26,2,IT,5,Information sharing. ,情報共有
1598,26,2,CM,4,Visualize how the results of daily operations are affecting management.,日々の業務の結果が経営にどう影響しているか見える化する
1599,26,2,BP,3,Enhance collaboration between business processes.,業務プロセスの連携の強化
1600,26,2,IT,3,Visualization of work contents and manualization.,業務内容の見える化マニュアル化
1601,26,2,IT,5,Realizes high-speed data communication.,高速データ通信を実現
1602,26,2,CM,4,Launch a dedicated problem solving team.,課題解決専任チームを作る
1603,26,2,BP,3,Periodically provide opportunities for cross-functional cooperation between employees at the responsible level.,担当レベルの社員同士で業務横断的に連携する場を定期的にもつ
1604,26,2,IT,4,"Linkage of information, such as design - process, design - cost.",情報の連携、設計→工程、設計→原価
1605,26,2,BP,5,Standardization.,標準化
1606,26,2,IT,3,Elimination of personnel work and data conversion.,属人作業の撤廃とデータ化
1607,26,2,IT,5,Unification of in-house systems.,社内システムの統一
1608,26,2,IT,4,Resources; unified management of information.,資源（情報の一元管理）
1609,26,2,IT,4,Creating an information sharing system.,情報共有システムの作成
1610,26,2,CM,5,Clarification of goal.,目標の明確化
1611,26,2,CM,3,Visualization of costs.,コスト見える化
1612,26,2,IT,2,Creating a mechanism that allows people on site to use digital data.,現場の人がデジタルデータを使える仕組み作り
1613,26,2,IT,4,"Centralize data using CPS, BOM, and POM.",CPS、BOM、POMを活用したデータ一元化
1614,26,2,HD,3,Human resource development to achieve goals.,目標を達成するための人材開発
1615,26,2,HD,1,Individual skill up.,個々のスキルアップ
1616,26,2,BP,2,Elimination of unnecessary man-hours.,不要工数の削除
1617,26,2,HD,3,Education with clear objectives and goals.,教育目的と目標を明確にした教育
1618,26,2,CM,4,Regular implementation of subcommittee meetings.,分科会の定例実施
1619,26,2,CM,3,"Introduce a system that enables everyone to be positive; such as  problem sharing, and collaboration activities.",皆が前向きになれる仕組みを導入する（問題共有、コラボ活動）
1620,26,2,CM,5,Optional job rotation.,ジョブローテーションの任意化
1621,26,2,IT,4,Regular information sharing between departments.,部署間での定期的な情報共有
1622,26,2,CM,4,Secure resources.,リソースの確保
1623,26,2,CM,5,Establish design before development.,開発前に設計を確立する
1624,26,2,HD,4,Preparation of educational materials; elimination of personalization.,教育資料の整備（属人化解消）
1625,26,2,BP,4,Inter-departmental cooperation.,部門間の協力
1626,26,2,HD,3,Retain and inherit technical data.,技術資料を残し、継承する
1627,26,2,HD,3,Create opportunities for communication.,コミュニケーションを与える機会をつくる
1628,26,2,IT,5,"Safe data usage, such as dataless PC.",安全なデータ利用（データレスPC）
1629,26,2,BP,4,Full participation.,全員参加
1630,26,2,CM,4,Sharing and standardizing goals and procedures.,目標や手順の共有/標準化
1631,26,2,HD,5,Human resource development.,人材育成
1632,26,2,HD,4,Standardization of educational process.,教育プロセスの標準化
1633,26,2,HD,3,Create an education system.,教育システムを作成
1634,26,2,HD,4,Review educational content and clarify goals.,教育内容の見直し、目標の明確化
1635,27,1,BP,4,Deployment between plants is not progressed.,工場間の横展開が進まない
1636,27,1,HD,3,Human resource development is slow.,人材育成が進まない
1637,27,1,CM,4,Productivity and costs are not going according to plan.,生産性やコストが計画通り進まない
1638,27,1,CM,5,There is a shortage of people to hire.,人の採用が不足している
1639,27,1,BP,2,There's too much material to scrap.,スクラップする材料が多すぎる
1640,27,1,CM,4,It doesn't come up with a theme to increase productivity.,生産性を上げるためのテーマが出てこない
1641,27,1,CM,4,"Natural disasters, earthquakes, typhoons",自然災害、地震、台風
1642,27,1,CM,4,Lack of themes to improve productivity,生産性を改善するためのテーマが不足している
1643,27,1,HD,2,"Human resource development, lack of successors",人材育成、後継者不足
1644,27,1,BP,5,Failure to provide best-selling products in a timely manner,売れ筋商品がタイムリーに提供できていない
1645,27,1,CM,5,Low revenue.,収益が低い
1646,27,1,BP,1,Redo work is not eradicated.,やり直し業務が撲滅できていない
1647,27,1,CM,5,Low profit margin.,利益率が低い
1648,27,1,HD,2,Human resource development is slow.,人材育成が進まない
1649,27,1,CM,4,Plant costs do not go down.,工場コストが下がらない
1650,27,1,CM,5,The company is not well managed and turnover is high.,会社のマネジメントが良くなく、離職が高くなっている
1651,27,1,CM,5,They're being conservative about investing in the future because their returns are low.,収益が低いので将来に対する投資に保守的になっている
1652,27,1,CM,1,"Workers in the field are working hard, but the company is performing poorly",現場の作業員は一生懸命働いているが、会社の業績が悪い
1653,27,1,HD,2,education system,教育システム
1654,27,1,CM,4,Unification of facilities,設備の統一
1655,27,1,CM,4,cost structure,コスト体質
1656,27,1,CM,4,The cost of production is not going down.,製造原価が下がっていない
1657,27,1,CM,3,The factory's productivity doesn't get better.,工場の生産性が良くならない
1658,27,1,CM,4,Production at overseas factories is low.,海外工場の生産量が低い
1659,27,1,CM,3,The role of the facilities department is seen as low across the board,設備部門の役割が全社的に低くみられている
1660,27,1,CM,5,Equipment specifications are not uniform.,設備仕様が統一していない
1661,27,1,HD,2,Younger staff members leave the company.,若手スタッフが退職する
1662,27,2,CM,4,Develop a cost strategy.,コスト戦略を立案する
1663,27,2,BP,3,"Streamline people, goods, money and time.",人、物、金、時間を効率化する
1664,27,2,BP,2,"Improving the ability to improve (discovery, resolution, and continuity)",改善力の向上（発掘力、解決力、継続力）
1665,27,2,IT,2,RPA of indirect personnel routine work,間接人員のルーティーンワークのRPA化する
1666,27,2,IT,2,Automation and robotization of field operations,現場作業の自動化とロボット化
1667,27,2,CM,4,Recruitment and development of people and measures to keep them from leaving,人の採用と育成と離職させない対策
1668,27,2,CM,3,Establish a project team to solve problems and promote activities,課題解決のプロジェクトチームを発足し、活動を推進する
1669,27,2,IT,2,"Visualization of production site activities (data, systems, time)",生産現場活動の見える化（データ、システム、時間）
1670,27,2,CM,3,"Development of human resources capable of driving projects (statistics, management)",プロジェクトを推進できる人材の育成（統計、マネジメント）
1671,27,2,BP,1,Streamline analysis operations,解析業務を効率化
1672,27,2,BP,2,Passing on technical know-how at an early stage,技術ノウハウを早期に伝承する
1673,27,2,BP,4,Predictive maintenance of equipment,設備の予知保全
1674,27,2,HD,3,Promote an exchange program with engineers from overseas factories.,海外工場のエンジニアとの交換制度を進める
1675,27,2,IT,2,Make strong progress in monitoring facilities,設備のモニタリングを強力に進める
1676,27,2,IT,3,Develop highly efficient manufacturing systems that are not available from other companies.,他社にない高効率な製造システムを開発する
1677,27,2,BP,4,Departments work together to develop new manufacturing methods,部門間が連携して、新しい製造方法を開発する
1678,27,2,BP,4,Realization of product manufacturing technology with high quality that is unmatched by other companies,他社に負けない高い品質を持つ製品製造技術の実現
1679,27,2,HD,3,human resource development,人材育成
1680,27,2,CM,4,Speeding up the deployment of technology and unifying facilities.,技術の展開のスピードアップ、設備を統一。
1681,27,2,HD,4,"Human resource development, systematic recruitment and development",人材育成、計画的な採用と育成
1682,27,2,BP,2,Plant improvements,工場の改善
1683,27,2,IT,4,Create a system that allows to view the production status of all plants in real time,全工場の生産状況をリアルタイムに見れるシステムを作る
1684,27,2,IT,5,Real-time view of the cost performance of all plants.,全工場のコスト実績をリアルタイムで見れる様にする
1685,27,2,IT,4,To be able to see the correct production capacity of all plants.,全工場の正しい生産能力を見れる様にする
1686,27,2,IT,1,Reduce the workload through IT systems,IT化などによって、業務の負荷を下げる
1687,27,2,IT,4,Early realization of the future of IoT,IoTの将来像を早期に実現
1688,27,2,CM,4,Recruiting to get people interested in factory work,工場の仕事に興味を持ってもらう採用活動
1689,28,1,BP,2,There is a lot of auxiliary design work to be done and no time for design.,設計付帯業務が多く、設計に時間をかけられない
1690,28,1,BP,2,All sorts of data are randomly created and left unattended.,種々のデータが無造作に作られ放置される
1691,28,1,BP,3,Insufficient production space to handle the workload (shipping is not possible),生産スペースが足りず仕事量がこなせない（出荷ができない）
1692,28,1,BP,3,Lack of lateral cooperation between departments,部門間の横連携が弱い
1693,28,1,CM,5,We don't have the right equipment (plant area and production facilities) to meet the volume of orders,受注量に合った設備（工場エリア、生産設備）がない
1694,28,1,HD,3,"Different business development groups in the same department, but with a low sense of unity",異なる事業の開発グループが同じ部署だが一体感が低い
1695,28,1,HD,2,"Poor reporting, communication and consultation, and a lack of willingness to communicate to the end",報告、連絡、相談が悪く、意思が末端まで伝わらない
1696,28,1,CM,4,Unable to quantitatively evaluate product quality,製品品質の定量的な評価ができない
1697,28,1,HD,1,Inability to cope with the customer's technology level (skill level),顧客の技術レベルに対応できない（スキルレベル）
1698,28,1,HD,2,Order loads and workmanship are not matched,受注量負荷と技量がともなわない
1699,28,1,BP,3,Wasteful work occurs and accidents and disasters occur.,無駄な作業が発生し事故や災害が起こる
1700,28,1,HD,2,Low technology and lack of coverage,技術力が低く、対応範囲が広がらない
1701,28,1,CM,3,There are no rules for work (no uniformity),業務に対してのルールがない (統一されていない)
1702,28,1,BP,2,"Handling and response to defects, many of which are defects.",不具合の処理と対応、不具合が多い
1703,28,1,BP,3,"We can't keep up with the rapid increase in production, including quality.",急激な生産量に品質含めて対応出来てない
1704,28,1,HD,1,Lack of skilled workers stalls field operations,熟練工が不足しているので現場の業務が滞る
1705,28,1,BP,4,"Work, documentation and product specifications are not standardized or rule-based",作業・資料や製品仕様の標準化・ルール化がなされていない
1706,28,1,BP,3,Problems with deadlines and changes in delivery dates when making arrangements,手配の際の納期と納期変更に問題
1707,28,1,IT,1,"We are doing low-tech work, such as transcribing by hand from paper to data.",紙からデータに人の手で書き写す等、ローテクな仕事をしている
1708,28,1,CM,2,We're short-handed and can't get the job.,人手不足で仕事が取れない
1709,28,1,HD,4,Not enough young people to sustain the organization.,若手が少ないので組織が維持できない
1710,28,1,HD,1,Can't keep up with customer demands (market changes),顧客の要望(市場の変化)についていけない
1711,28,1,BP,3,Progress in the field is controlled by daily reports and is not quantified.,現場での進捗が日報で管理されており、数値化できていない
1712,28,1,HD,4,Not enough resources.,リソースが足りない
1713,28,1,BP,4,can't see the cost.,コストが見えない
1714,28,1,BP,3,delivery time is tight,納期が厳しい
1715,28,1,BP,4,We don't see any production progress.,生産進捗が見えない
1716,28,1,BP,3,Production costs are hard to see.,生産コストが見えにくい
1717,28,1,IT,2,Unevenness in the content and information entered into the arrangement data.,手配データの入力内容、入力情報のムラ
1718,28,1,IT,3,Inability to monitor cost performance and work progress,費用実績と作業進捗のモニタリングができない
1719,28,1,CM,4,"Inability to manage overall production and load, and continued to respond on an ad hoc basis",全体の生産・負荷の管理ができず、その場しのぎの対応が続く
1720,28,2,IT,3,"Data Aggregation, Information Management","データ集約, 情報管理"
1721,28,2,IT,2,"Input and output data from work processes can be reused, eliminating waste and ensuring traceability",作業工程にかかわる入力・出力データを再利用可能にし、ムダをなくしてトレーサビリティを確保
1722,28,2,IT,4,Creation of a common overall process (information sharing),共通の全体工程の作成（情報共有）
1723,28,2,IT,3,Accumulate and share knowledge,ナレッジの_x000B_蓄積と共有
1724,28,2,IT,4,Collective management of all information,全情報の_x000B_集合管理
1725,28,2,IT,4,Asset Data and Sharing,資産のデータ化と共有
1726,28,2,IT,4,Information sharing and centralized management,情報の共有、一元管理
1727,28,2,HD,2,Training (increase) of on-site (local) personnel,現場（現地）人員の育成（増員）
1728,28,2,IT,4,Establishment of a system and structure for sharing information,情報共有できる仕組・体制の構築
1729,28,2,BP,4,Establishment of rules and evaluation criteria,"ルールの設定, 評価基準の策定"
1730,28,2,BP,4,Clarify the evaluation rules for product and part quality,製品品質・部品品質の_x000B_評価ルールを明確にする
1731,28,2,BP,3,Accurate feedback of field information,現場情報の正確なフィードバック
1732,28,2,IT,3,Unification of drawing entries (data consolidation),図面記入内容の統一(データの集約)
1733,28,2,BP,4,Improvement and production efficiency,改善と生産効率の向上
1734,28,2,IT,4,You can create a quantitative standard (DATA) and measure it easily.,定量の基準(DATA)を作り、簡単に計測ができる
1735,28,2,BP,4,Creating a standardized manual,標準化された_x000B_マニュアルの作成
1736,28,2,BP,4,Agreeing on and documenting business rules,業務ルールの取り決め、及びドキュメント化
1737,28,2,BP,4,Standardization and modularization of specifications,"仕様の標準化,Core化・Module化"
1738,28,2,IT,5,Standardization and documentation of work on new products,新製品に対する作業の標準化・ドキュメント化
1739,28,2,CM,5,Standardization of core parts,コア部分の標準化
1740,28,2,BP,4,Standardization and automation of low value-added operations,付加価値の低い業務を_x000B_定型化・自動化
1741,28,2,BP,4,Validation for standardization in product development,製品開発での標準化のための検証
1742,28,2,HD,5,Organizational Pyramid Formation (Human Resource Development),組織のピラミッド形成（人材育成）
1743,28,2,BP,4,Establishment of measures to increase production capacity,生産能力向上の手段確立
1744,28,2,BP,3,Visualization of project progress (sales -> production),プロジェクト進捗の見える化（販売→ 生産）
1745,28,2,BP,4,Visualization of production costs and progress,生産コストと進捗の見える化
1746,28,2,BP,4,Manage the schedule and results of the work process from planning to delivery numerically.,計画ー引き渡しまでの作業工程について予定と実績を数値管理する
1747,28,2,CM,5,New business products are used as products of the division,新規事業製品を事業部の製品として使用する
1748,28,2,BP,4,Visibility of production management,生産管理の見える化
1749,28,2,CM,5,Enhanced marketing,マーケティングの強化
1750,28,2,CM,5,Develop customers in the market.,市場の顧客を開拓する
1751,28,2,CM,5,Change the new business to another division that is more appropriate for the market.,新事業を市場に見合った他事業部に変更
1752,29,1,CM,2,"The lack of a marketing department has resulted in a poor product development strategy, with requests from specific customers being the main source of information.",マーケティング部門がないため、製品開発戦略が貧弱で、特定顧客からの要望が主たる情報源となっている。
1753,29,1,BP,1,There is no place to do process design for the outside. There is no process drawings.,外部のための工程設計をやるところが無い。工程図がない。
1754,29,1,BP,4,"This is an industry where capital investment is important, but because of the fast turnover, problems can come to light later.",設備投資が重要な業界だが、回転が速いため、後から問題が顕在化する
1755,29,1,BP,4,Prolonged problems with business partners.,取引先との問題が長期化する。
1756,29,1,BP,3,"Staffing is not optimized, resulting in a concentration of people on the job.",人員配置が最適化されておらず、業務が集中する人が発生する。
1757,29,1,CM,5,Medium- and long-term plans,中長期的な計画
1758,29,1,CM,4,"There are many parallel cases and no priorities, resulting in an overall delay.",並行する案件が多く、優先順位もないため、総合的に遅れが生じる。
1759,29,1,CM,3,"When we start a new development project, we estimate the schedule and development cost, but we don't have a culture of estimating man-hours, so we can't compare it with existing projects.",新規開発案件を始める際に、スケジュール、開発費の見積をするが、工数を見積もる文化がなく、既設プロジェクトとの優劣がつけられない。
1760,29,1,CM,3,"We are not able to prioritize, select, and focus on projects.",優先順位決め、取捨選択、注力案件等をつけることができていない。
1761,29,1,BP,1,"Because each person makes a convenient decision, things don't move in the direction of finding their downfall. As a result, it is not completed.",各人が都合の良い判断をするため、落としどころを見つける方向に物事が進んでいかない。結果的に完了しない。
1762,29,1,CM,5,"As a company, our priorities for projects change from time to time, and each one is given top priority.",会社として案件の優先順位がその都度変わり、どれもが最優先となる。
1763,29,1,CM,3,"The business is not progressing as it should be, and in the end the wrinkle comes.",本来のあるべき姿で業務が進まず、最後にしわ寄せが来る。
1764,29,1,BP,3,"If the business process is carried out without us being able to see it, important parts are overlooked, and as a result, problems become apparent after publication.",業務プロセスが、我々の見えないところで進めれれ、重要な部分が見落とされ、その結果　上梓後に問題が顕在化する
1765,29,1,BP,2,How to prioritize,優先順位のつけかた
1766,29,1,BP,1,Speed of work,仕事のスピード
1767,29,1,BP,1,Dealing with urgent business matters,急な業務の対処
1768,29,1,BP,1,"Everyone thinks of their own work first and foremost, so they don't think about the situation in other departments.",みんな自分の仕事を最優先で考えるため、他の部門の状況等を考えない。
1769,29,1,BP,3,"There is poor coordination between departments. Because we are a vertically divided company, it takes a long time to develop information. Also, it filters.",部門同士の連携が悪い。縦割り会社のため、情報を展開するのに時間がかかる。また、フィルターもかかる。
1770,29,1,BP,3,Our own departments are picking up what someone else has to do because there is a wall of work between departments,部門間で業務に壁を作るため、誰かがやらなくてはならないことを自分たちの部門が拾っている
1771,29,1,BP,4,"There is no one to judge the overall optimum and they are thinking of individual optimum solutions. As a result, we will miss something.",全体最適を判断する人がおらず、個別最適の解法を考えている。結果的に何かを見落としてします。
1772,29,1,BP,1,"If I send progress via email, they won't recognize me unless I tell them in person.",メールで進捗を送っても、直接言わないと認識してくれない
1773,29,1,BP,2,"There are so many meetings that even if everyone got together, they do not try to solve the problem in the end. It just ends up raising the issue.",打合せが多く、みんなが集まっても結局解決しない。問題提起するだけで終わる。
1774,29,1,IT,3,"If we're going to do something, we have to start by gathering people and gathering information. Process, documentation, and tooling are essential.",何かをするにあたり、人を集めて情報収集から始めないとならない。プロセス、ドキュメンテーション、ツール化が必須。
1775,29,1,IT,4,It takes a lot of man-hours to copy and stamp the drawings and other documents to the destination when they are issued because they are mainly managed by paper.,紙での管理が主の為、図面等出図する際の配布先分のコピーや押印にかなり工数がかかる
1776,29,1,IT,4,CAD system versions vary and multiple CAD data are incompatible.,CADシステムのバージョンがバラバラで、しかも複数のCADデータの互換性がとれない。
1777,29,1,IT,3,Information sharing among departments is not possible. I am asked the same questions over and over again.,部内間での情報共有ができていない。同じことを何度も聞かれる。
1778,29,1,IT,1,Learning and updating the latest technical information,最新の技術情報の更新、学習
1779,29,1,HD,1,"Since most of the designers have been with the company for about four years, they have no accumulated engineering knowledge.",設計者のほとんどが勤続４年程度のため、エンジニアリング知識の蓄積が無い。
1780,29,1,HD,1,Lack of design capability for manufacturing facilities.,製造設備に関する設計能力の不足。
1781,29,1,HD,3,"There is a lack of standardization of operations and knowledge, leaving it up to the person in charge.",業務や知識の標準化が進んでおらず、担当者任せになっている。
1782,29,1,BP,1,Mistakes are made when making equipment because of the use of old drawings.,古い図面を使ってしまい、設備を作るときにミスが発生する。
1783,29,1,BP,2,"Some products have not been sufficiently verified in the past, and if they are verified again, they may not meet the standards.",過去に検証が十分されていない製品があり、改めて検証をすると規格を満たさないことがある。
1784,29,1,BP,3,It takes a long time for newcomers to be able to do their jobs because the operational procedures for quality control are vague and have not been established.,品質管理に関する業務手順があいまいで確立されていないため、新しく入った人が業務をこなせるようになるのに時間がかかる。
1785,29,1,BP,4,"quality control is not well established, and the same audit points are repeated.",医療機器メーカとして重要な品質管理の定着が浅く、同じ監査指摘を繰り返す。
1786,29,1,BP,3,"There is a lot of rework on quality issues, which is increasing costs.",品質問題について手戻りが多くコスト増になっている
1787,29,1,BP,1,"There is a lot of interruption work, so I don't have time to think about it.",飛び込みの業務が多く集中して、考える時間が取れない。
1788,29,1,BP,1,There is no time to look back on the past for issues.,課題について過去を振り返る余裕がない。
1789,29,1,BP,1,There are too many cases and not enough manpower.,案件が多すぎて、マンパワー不足している。
1790,29,1,BP,1,"I don't have the time to think about developing my company. However, I'm in a state where I'm just doing my day-to-day work.",会社を発展させるための考える時間が取れず、ただ、日々の仕事だけやっている状態である。
1791,29,1,BP,2,There's not enough time for work.,業務に対して時間が足りない
1792,29,1,HD,3,"The capacity of the business is dependent on the individual, and the work is not averaged in any department, resulting in a large number of tasks being performed by a particular person.",業務の能力が個人に依存しており、どの部門でも業務の平均化がされず、特定の人が多数の業務を抱えてしまう。
1793,29,1,HD,5,"Many people leave the company, so skills are not accumulated.",離職する人がおおいため、技術が蓄積しない。
1794,29,1,HD,4,"There is no generation in their late 30s and 40s, so there is a lack of manpower.",３０代後半から４０代の世代がおらず、マンパワーが不足している。
1795,29,1,CM,2,I would like all employees to be motivated by the importance of delivering our products to our customers.,製品を顧客に届けることの重要さを、全職員にモチベーションとしてもっていただきたい。
1796,29,1,HD,2,"The workload is high, but there are not enough resources to match it. The skills are mixed and the work is subordinate.",業務量が多いが、それに見合ったリソースが足りていない。スキルもまちまちで業務が属人的になっている。
1797,29,1,HD,1,The education system is not in place and there is a lack of skills as a business person.,教育制度が整っておらず、ビジネスパーソンとしてのスキルが不足している。
1798,29,1,HD,2,There are many people with a sense of indifference to the problem.,問題に無関心という意識の人が多い。
1799,29,2,CM,4,Visualization of the entire project,プロジェクト全体の見える化
1800,29,2,IT,5,Need tools to enable management to make good decisions,経営者が適切な意思決定ができるツールが必要
1801,29,2,HD,1,Change yourself before you look to others for change.,変化を他社に求める前に自分自身を変える
1802,29,2,IT,3,Building a tool to automatically create a development schedule,開発スケジュールの自動作成ツール構築
1803,29,2,CM,5,Clear priorities should be set by management so that they can be confirmed by everyone from time to time.,明確な優先順位を経営者で決めて、随時皆が確認できるようにする。
1804,29,2,CM,4,Establishing a system for determining priorities,優先順位を決定する仕組みの構築
1805,29,2,CM,3,A system that correctly checks each milestone.,マイルストーン単位で正しく確認が入る仕組み
1806,29,2,IT,4,Make decisions based on data logic,データ・ロジックをベースに意思決定を判断
1807,29,2,IT,3,Build a tool to automatically create product costs based on parts costs and manufacturing man-hours,部品コストや製造工数などから、製品原価の自動作成ツール構築
1808,29,2,BP,5,Create an overall schedule across the organization and share it with everyone,組織横断的な全体日程をつくり、みなで共有する
1809,29,2,BP,5,Process Standardization,プロセスの標準化
1810,29,2,IT,5,Fundamental reforms to realize visualization. In-house systems.,見える化実現のための抜本的改革。社内システム。
1811,29,2,CM,4,Putting a key person in each department,各部署にキーマンを配置
1812,29,2,IT,3,Construction of a database to compare and reference the cost and initial cost of similar parts,類似部品のコストやイニシャル費用を比較参照できるデータベース構築
1813,29,2,CM,4,Create a person who can lead operations across the organization,組織を横断的に指示できる人を立てる
1814,29,2,BP,3,Set up a standard quotation,標準見積もりの設定
1815,29,2,IT,4,Tools for information integration,情報統合のための道具
1816,29,2,CM,4,Recruitment of medical device as key personnel in the manufacturing department,製造部キーマンに医療機器出身者を採用
1817,29,2,IT,3,Build a database that shows the yield rate of each product.,各製品の歩留まりが分かるようなデータベース構築
1818,29,2,IT,3,Use the IT system to release a drawing.,出図をシステムで行う
1819,29,2,BP,4,Interdepartmental collaboration and decentralization,部門間の連携、分権化
1820,29,2,IT,3,Monitoring system for manufacturing process and defect information,製造工程、不具合情報の監視システム
1821,29,2,BP,3,Linking manpower estimates to actual results,工数見積もりと実績との紐づけ
1822,29,2,IT,2,Build a tool that allows the planning department to make decisions based on overall profit and loss,企画部門が総合損益から判断できるツール構築
1823,29,2,BP,4,Clarifying the claim process.,苦情処理の清流化
1824,29,2,CM,4,"Introduction of experts, including medical device and regulatory engineers",医療機器及び法規制のエンジニア含むエキスパート導入
1825,29,2,HD,3,Nurturing young engineers,若手エンジニアの育成
1826,29,2,IT,4,Tools and authority decisions that can determine priorities,優先順位を判断できるツールと権限決定
1827,29,2,HD,4,"Lightening of overall quality control, education",品質管理全体の軽量化、教育
1828,29,2,IT,2,Awareness-raising tool for each medical device and quality control,各自の医療機器と品質管理に関する意識高揚のツール
1829,29,2,CM,5,Introduction of an executive retirement system,役職定年制
1830,29,2,IT,4,Building a database of benchmark results of other companies' products,他社製品のベンチマーク結果のデータベース構築
1831,29,2,BP,3,Raising awareness of medical device laws and regulations,医療機器の法規制の意識の植え付け
1832,29,2,BP,3,"Reforms in the proper way of doing business, not just speed.",単にスピード優先ではない、適切な業務の進め方改革
1833,29,2,CM,3,Motivation as a medical device manufacturer,医療機器製造としてのモチベーション
1834,29,2,CM,4,Definition of a technology roadmap by the planning department,企画部門による技術ロードマップ構築
1835,30,1,IT,2,The location of the necessary data for each department is unknown.,各部門の必要データの在り処が不明
1836,30,1,CM,3,The roles of each department are unclear.,各部門の役割が不明確
1837,30,1,BP,4,What was decided in the meeting was not decided.,会議で決まったことが決まってない
1838,30,1,BP,1,A lot of people don't come here to get much information.,情報をあまり取りに来ない人が多い
1839,30,1,IT,4,Data credibility (new product specifications),データの信ぴょう性（新製品仕様）
1840,30,1,CM,2,It doesn't know what the real market demands.,本当の市場の要求がわからない
1841,30,1,IT,4,Poor network environment.,ネットワーク環境が悪い
1842,30,1,IT,4,Where to share data,データの共有場所
1843,30,1,CM,3,"The roles, duties and decision-making authority of each department are unclear and cheating.",各部門の役割・業務・決定権が曖昧、ズルズルする
1844,30,1,BP,3,"It's not clear what MUST and WANT: Everything is ""as much as possible...",MUSTとWANTが明確でない：なんでも「できるだけ・・・」
1845,30,1,BP,3,It's not clear how the specifications are determined.,仕様の決め方が明確でない
1846,30,1,HD,2,"It's impossible to make a decision without the actual object, numbers and comparison patterns.",現物や数値・比較パターンがないと判断できない
1847,30,1,BP,3,No FM on the input side and no checklist on the receiver side either: inconsistent and wasteful/often omitted.,インプット側のFMがない、受け手側もチェックリストがない：一貫性がなく無駄・漏れが多い
1848,30,1,IT,1,"A lot of verbal and email-based communication, not form-based, so there's a lot of said and unsaid after the fact.",帳票ベースではなく、口頭・メールベースでのやり取りが多いので、後から言った言わないが発生する
